 0.9833334E+1  ,  0.1557014E-1
 0.9833693E+1  ,  0.1644246E-1
 0.9834052E+1  ,  0.1726461E-1
 0.9834410E+1  ,  0.1800527E-1
 0.9834769E+1  ,  0.1863166E-1
 0.9835127E+1  ,  0.1911250E-1
 0.9835486E+1  ,  0.1942146E-1
 0.9835845E+1  ,  0.1954057E-1
 0.9836203E+1  ,  0.1946271E-1
 0.9836562E+1  ,  0.1919267E-1
 0.9836921E+1  ,  0.1874644E-1
 0.9837279E+1  ,  0.1814894E-1
 0.9837638E+1  ,  0.1743077E-1
 0.9837997E+1  ,  0.1662467E-1
 0.9838355E+1  ,  0.1576242E-1
 0.9838714E+1  ,  0.1487262E-1
 0.9839073E+1  ,  0.1397926E-1
 0.9839431E+1  ,  0.1310134E-1
 0.9839790E+1  ,  0.1225290E-1
 0.9840148E+1  ,  0.1144367E-1
 0.9840507E+1  ,  0.1067967E-1
 0.9840866E+1  ,  0.9964088E-2
 0.9841224E+1  ,  0.9297898E-2
 0.9841583E+1  ,  0.8680519E-2
 0.9841942E+1  ,  0.8110291E-2
 0.9842300E+1  ,  0.7584865E-2
 0.9842659E+1  ,  0.7101496E-2
 0.9843018E+1  ,  0.6657247E-2
 0.9843376E+1  ,  0.6249144E-2
 0.9843735E+1  ,  0.5874270E-2
 0.9844094E+1  ,  0.5529834E-2
 0.9844452E+1  ,  0.5213206E-2
 0.9844811E+1  ,  0.4921937E-2
 0.9845169E+1  ,  0.4653769E-2
 0.9845528E+1  ,  0.4406633E-2
 0.9845887E+1  ,  0.4178640E-2
 0.9846245E+1  ,  0.3968074E-2
 0.9846604E+1  ,  0.3773377E-2
 0.9846963E+1  ,  0.3593141E-2
 0.9847321E+1  ,  0.3426092E-2
 0.9847680E+1  ,  0.3271080E-2
 0.9848039E+1  ,  0.3127064E-2
 0.9848397E+1  ,  0.2993105E-2
 0.9848756E+1  ,  0.2868355E-2
 0.9849115E+1  ,  0.2752047E-2
 0.9849473E+1  ,  0.2643486E-2
 0.9849832E+1  ,  0.2542044E-2
 0.9850190E+1  ,  0.2447151E-2
 0.9850549E+1  ,  0.2358292E-2
 0.9850908E+1  ,  0.2274997E-2
 0.9851266E+1  ,  0.2196839E-2
 0.9851625E+1  ,  0.2123432E-2
 0.9851984E+1  ,  0.2054422E-2
 0.9852342E+1  ,  0.1989487E-2
 0.9852701E+1  ,  0.1928333E-2
 0.9853060E+1  ,  0.1870690E-2
 0.9853418E+1  ,  0.1816314E-2
 0.9853777E+1  ,  0.1764978E-2
 0.9854136E+1  ,  0.1716477E-2
 0.9854494E+1  ,  0.1670620E-2
 0.9854853E+1  ,  0.1627232E-2
 0.9855211E+1  ,  0.1586154E-2
 0.9855570E+1  ,  0.1547237E-2
 0.9855929E+1  ,  0.1510346E-2
 0.9856287E+1  ,  0.1475353E-2
 0.9856646E+1  ,  0.1442144E-2
 0.9857005E+1  ,  0.1410610E-2
 0.9857363E+1  ,  0.1380652E-2
 0.9857722E+1  ,  0.1352177E-2
 0.9858081E+1  ,  0.1325100E-2
 0.9858439E+1  ,  0.1299340E-2
 0.9858798E+1  ,  0.1274826E-2
 0.9859156E+1  ,  0.1251486E-2
 0.9859515E+1  ,  0.1229259E-2
 0.9859874E+1  ,  0.1208083E-2
 0.9860232E+1  ,  0.1187903E-2
 0.9860591E+1  ,  0.1168667E-2
 0.9860950E+1  ,  0.1150327E-2
 0.9861308E+1  ,  0.1132838E-2
